uid,ability_raw,ability_rasch,history_raw,rt_raw,ability_q,ability_rasch_q,history_q,rt_q
176,0.8055555555555556,1.0822558978762473,144.0,,3,3,3,-1
180,0.8449612403100775,1.474029001482204,129.0,,3,3,3,-1
182,0.631578947368421,-0.6726070401268964,38.0,,1,1,2,-1
208,0.8571428571428571,1.877588911527931,7.0,,3,3,0,-1
211,0.7142857142857143,0.34780587795190204,28.0,,2,2,2,-1
224,0.30057803468208094,-1.3814585313697745,173.0,,0,0,3,-1
229,0.7094972067039106,0.701614921893669,179.0,,2,2,3,-1
237,0.47058823529411764,-0.9699156264648086,17.0,,0,0,1,-1
239,1.0,3.392322127638074,8.0,,3,3,0,-1
245,0.9,1.2992171762293772,10.0,,3,3,0,-1
250,1.0,3.0068309767701105,6.0,,3,3,0,-1
253,0.8571428571428571,0.17370611788061935,14.0,,3,2,1,-1
257,0.8571428571428571,1.3794874176934777,14.0,,3,3,1,-1
263,1.0,3.392322127638074,8.0,,3,3,0,-1
269,0.125,-2.720988129689522,24.0,,0,0,1,-1
270,0.5606060606060606,0.05702818876727431,66.0,,1,1,2,-1
276,0.6666666666666666,0.27065925809344354,3.0,,1,2,0,-1
283,0.5735294117647058,-0.2533913556991513,136.0,,1,1,3,-1
302,0.6376811594202898,-0.6870746411150086,69.0,,1,1,3,-1
305,0.5778894472361809,-0.2997714467500945,199.0,,1,1,3,-1
306,0.5636363636363636,-0.5232453627038895,55.0,,1,1,2,-1
310,0.9090909090909091,1.2779845436350283,11.0,,3,3,1,-1
319,0.8571428571428571,0.8289646226845456,14.0,,3,2,1,-1
322,0.5909090909090909,-0.39382348439394316,22.0,,1,1,1,-1
323,0.9090909090909091,0.8213380940686271,11.0,,3,2,1,-1
327,0.8461538461538461,0.9298982424958169,13.0,,3,2,1,-1
330,0.0,-3.243738271294065,5.0,,0,0,0,-1
332,0.625,-0.9223145084382591,8.0,,1,1,0,-1
348,1.0,2.756261728705935,5.0,,3,3,0,-1
351,1.0,3.8911930287613203,12.0,,3,3,1,-1
352,0.8518518518518519,2.738875996198832,27.0,,3,3,2,-1
354,0.8260869565217391,3.1956455180198127,23.0,,3,3,1,-1
355,0.7777777777777778,0.39562925897237605,18.0,,2,2,1,-1
358,0.9333333333333333,1.845100085844705,15.0,,3,3,1,-1
366,0.8214285714285714,0.6649128039918951,28.0,,3,2,2,-1
374,0.8333333333333334,0.8149245793636238,6.0,,3,2,0,-1
375,1.0,2.4500104255163864,4.0,,3,3,0,-1
379,0.7272727272727273,0.41159765811708965,11.0,,2,2,1,-1
384,0.6,-0.6942698359997792,10.0,,1,1,0,-1
388,0.8461538461538461,0.27810093572146893,13.0,,3,2,1,-1
398,0.7333333333333333,0.033719587964045436,15.0,,2,1,1,-1
399,0.5789473684210527,-0.5939600163866732,19.0,,1,1,1,-1
400,0.5,-1.0881096904492105,16.0,,1,0,1,-1
402,0.0,-4.32498436172542,10.0,,0,0,0,-1
404,0.8571428571428571,0.6531600391707021,14.0,,3,2,1,-1
408,0.875,0.8699480889250796,8.0,,3,2,0,-1
424,0.8779342723004695,2.453500116193469,426.0,,3,3,3,-1
426,0.8057851239669421,1.6970677657168962,484.0,,3,3,3,-1
428,0.7634252539912917,1.553507439534004,689.0,,2,3,3,-1
431,0.7333333333333333,1.1431253242542976,705.0,,2,3,3,-1
437,0.5836431226765799,0.21388639799221465,807.0,,1,2,3,-1
442,0.5685975609756098,0.32057799096539036,656.0,,1,2,3,-1
443,0.5622489959839357,0.30329854727274624,747.0,,1,2,3,-1
446,0.7208835341365462,1.1367626112389828,498.0,,2,3,3,-1
451,0.7701149425287356,1.4105100202598504,435.0,,2,3,3,-1
454,0.7341176470588235,1.3189581046022507,425.0,,2,3,3,-1
455,0.756043956043956,1.411067212661536,455.0,,2,3,3,-1
472,0.734375,1.039550378903398,512.0,,2,3,3,-1
481,0.8237704918032787,1.760512797707253,488.0,,3,3,3,-1
483,0.7029411764705882,1.0454833501575018,680.0,,2,3,3,-1
485,0.7901234567901234,1.6249303844039042,567.0,,3,3,3,-1
495,0.6582914572864321,0.48729533109554846,398.0,,1,2,3,-1
500,0.7414634146341463,1.0391359512646232,410.0,,2,3,3,-1
507,0.391304347826087,-2.3222479682585035,46.0,,0,0,2,-1
517,0.6597938144329897,1.1311291439045028,97.0,,1,3,3,-1
518,0.3875,-0.6384672948222684,240.0,,0,1,3,-1
520,0.125,-2.4595498771195654,16.0,,0,0,1,-1
527,0.5,-0.41492985071217237,68.0,,1,1,3,-1
529,0.5112781954887218,-0.33022024087258844,133.0,,1,1,3,-1
530,0.5527950310559007,0.05957381046425444,161.0,,1,1,3,-1
531,0.5625,-0.6126946921798676,64.0,,1,1,2,-1
532,0.3972602739726027,-1.071758888371689,146.0,,0,0,3,-1
534,0.5242718446601942,-0.2617671579389861,103.0,,1,1,3,-1
535,0.6753246753246753,0.44913987224079693,77.0,,2,2,3,-1
538,0.43137254901960786,-0.9539596920303626,102.0,,0,0,3,-1
539,0.6495726495726496,0.4601597019532532,117.0,,1,2,3,-1
540,0.647887323943662,-0.15021434916474594,71.0,,1,1,3,-1
551,0.6842105263157895,1.0402228762961472,76.0,,2,3,3,-1
560,0.4166666666666667,-0.5653077649627688,36.0,,0,1,2,-1
569,0.38095238095238093,-1.1367756896894803,42.0,,0,0,2,-1
577,0.651685393258427,0.9598151955212939,89.0,,1,2,3,-1
581,0.6097560975609756,0.4434172389569679,123.0,,1,2,3,-1
586,0.6385542168674698,0.07616697257859847,83.0,,1,1,3,-1
593,0.5564516129032258,-0.22335291787101114,124.0,,1,1,3,-1
596,0.5460992907801419,0.10766177531980477,141.0,,1,2,3,-1
599,0.5476190476190477,0.26517666710573073,126.0,,1,2,3,-1
601,0.40372670807453415,-0.9419060840457933,161.0,,0,1,3,-1
602,0.49640287769784175,-0.6739383590285334,139.0,,1,1,3,-1
606,0.6111111111111112,0.27386001199379834,108.0,,1,2,3,-1
608,0.6792452830188679,0.31683021561960434,53.0,,2,2,2,-1
609,0.39106145251396646,-1.178073352729222,179.0,,0,0,3,-1
633,0.8181818181818182,1.2897639657894213,88.0,,3,3,3,-1
635,0.673469387755102,0.4501840125410203,147.0,,2,2,3,-1
638,0.7983870967741935,1.3354750178595074,124.0,,3,3,3,-1
641,0.8290598290598291,1.8626997346588117,117.0,,3,3,3,-1
645,0.6867469879518072,0.8802655422429609,83.0,,2,2,3,-1
648,0.6883116883116883,0.7188821388742676,154.0,,2,2,3,-1
656,0.8211382113821138,1.5644856628846726,123.0,,3,3,3,-1
668,0.788235294117647,0.5503754284973856,170.0,,2,2,3,-1
672,0.5,-0.2615069745993588,76.0,,1,1,3,-1
676,0.7297297297297297,0.807174488089747,111.0,,2,2,3,-1
677,0.7090909090909091,0.7293292293330135,165.0,,2,2,3,-1
679,0.603448275862069,0.66895661824089,116.0,,1,2,3,-1
688,0.7241379310344828,1.1364416289269115,87.0,,2,3,3,-1
692,0.6491228070175439,0.5567432740683558,57.0,,1,2,2,-1
696,0.42424242424242425,-0.5799326923059102,33.0,,0,1,2,-1
698,0.6,0.013904271347731735,35.0,,1,1,2,-1
702,0.06666666666666667,-2.4750368472194877,15.0,,0,0,1,-1
703,0.2857142857142857,-1.8058387387405817,21.0,,0,0,1,-1
705,0.5833333333333334,-0.8988432369894506,12.0,,1,1,1,-1
709,0.45,-0.7771232745765368,200.0,,0,1,3,-1
711,0.15151515151515152,-4.226719999211084,33.0,,0,0,2,-1
714,0.2,-1.0890529605374806,10.0,,0,0,0,-1
721,0.23333333333333334,-1.1764049834688055,30.0,,0,0,2,-1
725,0.4186046511627907,-0.8270767525608848,43.0,,0,1,2,-1
734,0.6928104575163399,0.1977192247051782,153.0,,2,2,3,-1
753,0.14285714285714285,-3.338337975652205,7.0,,0,0,0,-1
754,0.15625,-2.850130296664055,64.0,,0,0,2,-1
757,0.5,-0.41794112847551107,26.0,,1,1,2,-1
763,0.045454545454545456,-2.5627289531749686,22.0,,0,0,1,-1
766,0.7272727272727273,0.4707513091622026,11.0,,2,2,1,-1
772,0.39344262295081966,-1.0655181191085006,61.0,,0,0,2,-1
775,0.3058823529411765,-2.146873662884631,85.0,,0,0,3,-1
776,0.7931034482758621,1.3832805528727978,87.0,,3,3,3,-1
777,0.325,-1.1879795763653391,80.0,,0,0,3,-1
789,0.5789473684210527,0.18359337720707833,38.0,,1,2,2,-1
790,0.6222222222222222,0.7122868850545345,45.0,,1,2,2,-1
797,0.5227272727272727,0.2890188889708394,88.0,,1,2,3,-1
800,0.23645320197044334,-1.5111358543428801,203.0,,0,0,3,-1
801,0.5681818181818182,-0.023606246764747492,44.0,,1,1,2,-1
812,0.65625,0.29882538394997155,32.0,,1,2,2,-1
814,0.5581395348837209,-0.09213031118910175,129.0,,1,1,3,-1
816,0.30612244897959184,-1.2644181892649704,98.0,,0,0,3,-1
819,0.35,-1.1647431633047693,60.0,,0,0,2,-1
829,0.45098039215686275,-1.5528823756916725,51.0,,0,0,2,-1
831,1.0,4.200017872313805,16.0,,3,3,1,-1
833,0.0,-3.784361316509743,7.0,,0,0,0,-1
834,0.6973684210526315,0.3219566157954836,76.0,,2,2,3,-1
835,0.6666666666666666,0.03776303609319857,6.0,,1,1,0,-1
856,0.8125,1.7981396723100318,32.0,,3,3,2,-1
857,0.71875,-0.1532225769461238,32.0,,2,1,2,-1
865,0.6583333333333333,0.37410422599147325,240.0,,1,2,3,-1
867,0.6528925619834711,0.21428242514451762,242.0,,1,2,3,-1
868,0.7130434782608696,0.8985672073075367,115.0,,2,2,3,-1
879,0.6041666666666666,0.1314519307733037,192.0,,1,2,3,-1
881,0.8450704225352113,1.6116601719844155,142.0,,3,3,3,-1
887,0.5057915057915058,-0.3704201977960188,259.0,,1,1,3,-1
890,0.6470588235294118,0.7358778550892346,34.0,,1,2,2,-1
893,0.3815028901734104,-1.0158448079346531,173.0,,0,0,3,-1
894,0.7355371900826446,1.1143375714216879,121.0,,2,3,3,-1
897,0.7413793103448276,0.22718379394942873,58.0,,2,2,2,-1
900,0.6171003717472119,0.23189767546838955,269.0,,1,2,3,-1
909,0.64,0.46842961409719686,150.0,,1,2,3,-1
913,0.7054545454545454,0.8278716731493936,275.0,,2,2,3,-1
946,1.0,2.0671962965294512,3.0,,3,3,0,-1
949,0.6,-2.060041933462619,5.0,,1,0,0,-1
953,0.75,-1.7057485191813644,4.0,,2,0,0,-1
956,0.75,0.028115870886150984,4.0,,2,1,0,-1
962,0.7481481481481481,0.7843076872722325,135.0,,2,2,3,-1
976,0.38095238095238093,-1.1094049242606734,63.0,,0,0,2,-1
987,0.7450980392156863,0.8421573832125466,153.0,,2,2,3,-1
998,0.779874213836478,0.967504339745723,318.0,,2,3,3,-1
1001,0.7922535211267606,1.0110737457343293,284.0,,3,3,3,-1
1002,0.7543859649122807,0.5410639305599675,285.0,,2,2,3,-1
1007,0.75,0.26325681426308706,200.0,,2,2,3,-1
1008,0.3888888888888889,-1.7455245399035348,18.0,,0,0,1,-1
1012,0.7843137254901961,0.9593028841892947,153.0,,2,2,3,-1
1020,0.4125874125874126,-1.3861898291461616,286.0,,0,0,3,-1
1026,0.3852295409181637,-1.3213509136721282,501.0,,0,0,3,-1
1028,0.14775725593667546,-3.013536984635837,379.0,,0,0,3,-1
1033,0.0,-4.46014012302934,11.0,,0,0,1,-1
1037,0.5833333333333334,-1.3869133902543906,12.0,,1,0,1,-1
1038,0.5098039215686274,0.48581745890944156,51.0,,1,2,2,-1
1042,0.2336448598130841,-1.5625658494541832,107.0,,0,0,3,-1
1055,0.7058823529411765,1.040194790726444,51.0,,2,3,2,-1
1076,0.7857142857142857,0.5236869617174331,14.0,,2,2,1,-1
1081,0.4507042253521127,-1.6907489678228067,71.0,,0,0,3,-1
1082,0.2222222222222222,-2.5140914135433583,99.0,,0,0,3,-1
1085,0.45454545454545453,-0.7574542434597463,33.0,,0,1,2,-1
1088,0.537117903930131,-0.6769765523192893,229.0,,1,1,3,-1
1091,0.8095238095238095,0.43517194780246743,21.0,,3,2,1,-1
1092,0.6621621621621622,-0.16186885779913085,74.0,,1,1,3,-1
1093,0.918918918918919,2.472995854518742,148.0,,3,3,3,-1
1101,0.6428571428571429,-0.6187887225990852,14.0,,1,1,1,-1
1103,0.6666666666666666,-0.028915805940741796,9.0,,1,1,0,-1
1110,0.047619047619047616,-2.3255823161828357,21.0,,0,0,1,-1
1118,0.6,-0.15511650857328924,25.0,,1,1,1,-1
1122,0.7222222222222222,-0.3393198440128129,18.0,,2,1,1,-1
1132,0.7142857142857143,0.5413734976639921,28.0,,2,2,2,-1
1133,0.9285714285714286,2.05119483995271,28.0,,3,3,2,-1
1136,0.9473684210526315,2.082552392659098,19.0,,3,3,1,-1
1137,0.8529411764705882,1.0194837611389005,34.0,,3,3,2,-1
1138,0.9090909090909091,1.699926955421279,22.0,,3,3,1,-1
1141,0.95,2.3647111458056336,20.0,,3,3,1,-1
1142,0.7894736842105263,0.37513224216111746,38.0,,2,2,2,-1
1143,0.95,2.8351519501288833,20.0,,3,3,1,-1
1147,0.7352941176470589,0.501311031431392,34.0,,2,2,2,-1
1150,0.8735632183908046,1.4376792856459129,87.0,,3,3,3,-1
1154,0.7314814814814815,0.7261953104156842,108.0,,2,2,3,-1
1163,0.6136363636363636,1.1591674717823715,44.0,,1,3,2,-1
1165,0.6888888888888889,1.3149163084048536,45.0,,2,3,2,-1
1166,0.5555555555555556,0.8651515004136109,45.0,,1,2,2,-1
1168,0.8076923076923077,1.825864272923071,52.0,,3,3,2,-1
1176,0.7714285714285715,1.7985091527683563,35.0,,2,3,2,-1
1182,0.6122448979591837,1.1412013880354732,49.0,,1,3,2,-1
1186,0.7037037037037037,0.8234898106216965,27.0,,2,2,2,-1
1190,0.6896551724137931,1.3408742062695407,29.0,,2,3,2,-1
1191,0.6,0.9545829731136984,60.0,,1,2,2,-1
1200,0.5135135135135135,-0.3407735929329179,37.0,,1,1,2,-1
1207,0.7662337662337663,0.8537743240617474,77.0,,2,2,3,-1
1208,0.16129032258064516,-2.3416376937544916,31.0,,0,0,2,-1
1209,0.2,-1.2631931426557492,5.0,,0,0,0,-1
1211,0.375,-1.24688716807361,16.0,,0,0,1,-1
1218,0.494949494949495,-0.7513205352429007,198.0,,1,1,3,-1
1219,0.573170731707317,-0.14799660382572172,164.0,,1,1,3,-1
1220,0.2857142857142857,-0.7468220670169632,7.0,,0,1,0,-1
1222,0.2,-2.085193032614367,10.0,,0,0,0,-1
1229,1.0,2.4500104255163864,4.0,,3,3,0,-1
1231,0.75,0.5370895067740046,4.0,,2,2,0,-1
1235,0.875,0.7716035640528138,8.0,,3,2,0,-1
1242,0.75,0.8492085357013519,8.0,,2,2,0,-1
1246,0.7142857142857143,-0.4524880743117189,7.0,,2,1,0,-1
1249,0.7142857142857143,-0.08607126535137616,7.0,,2,1,0,-1
1251,0.7142857142857143,0.8375311023707614,14.0,,2,2,1,-1
1260,0.6666666666666666,-0.1462241668284373,3.0,,1,1,0,-1
1262,1.0,3.67501563827458,10.0,,3,3,0,-1
1269,1.0,3.0068309767701105,6.0,,3,3,0,-1
1274,0.75,-0.34380195537589037,8.0,,2,1,0,-1
1277,0.6470588235294118,0.9431537156263843,17.0,,1,2,1,-1
1281,0.6666666666666666,0.12209237988856131,3.0,,1,2,0,-1
1283,0.7,1.239654225335188,10.0,,2,3,0,-1
1295,0.9166666666666666,0.6377029414326358,12.0,,3,2,1,-1
1306,0.10043668122270742,-4.314813913818187,229.0,,0,0,3,-1
1318,0.35714285714285715,-1.6740505285198652,28.0,,0,0,2,-1
1319,0.24489795918367346,-2.4782654810865634,49.0,,0,0,2,-1
1322,0.7297297297297297,0.351090769625283,37.0,,2,2,2,-1
1325,0.7419354838709677,0.04344933682983482,62.0,,2,1,2,-1
1332,0.03125,-4.96191289779178,32.0,,0,0,2,-1
1336,0.0,-2.4328037034705488,3.0,,0,0,0,-1
1342,0.6086956521739131,0.4606691419622048,23.0,,1,2,1,-1
1347,0.8333333333333334,1.226958496916042,30.0,,3,3,2,-1
1360,0.8387096774193549,3.0216560247429127,31.0,,3,3,2,-1
1361,0.7428571428571429,2.1656614640721346,35.0,,2,3,2,-1
1366,0.75,1.3065996484471682,36.0,,2,3,2,-1
1387,0.84375,2.33947326688651,32.0,,3,3,2,-1
1395,0.7352941176470589,1.1122532468265725,34.0,,2,3,2,-1
1413,0.7058823529411765,1.7788734622675924,34.0,,2,3,2,-1
1414,0.4777777777777778,-0.9445553174764693,90.0,,1,1,3,-1
1424,0.0,-3.243738271294065,5.0,,0,0,0,-1
1427,0.375,-0.7606727015911201,8.0,,0,1,0,-1
1428,0.8571428571428571,0.9476209956184543,7.0,,3,2,0,-1
1436,0.3103448275862069,-1.3402516004050988,29.0,,0,0,2,-1
1437,0.1111111111111111,-2.3055209102479806,9.0,,0,0,0,-1
1443,1.0,3.7898598769706604,11.0,,3,3,1,-1
1453,0.14285714285714285,-0.9706037435441968,7.0,,0,0,0,-1
1455,0.0,-3.5386235686844345,6.0,,0,0,0,-1
1456,0.234375,-2.525709975091314,64.0,,0,0,2,-1
1462,0.5,0.6412753421945518,22.0,,1,2,1,-1
1464,0.0,-2.8833229078169467,4.0,,0,0,0,-1
1465,0.14285714285714285,-1.2663084468007848,7.0,,0,0,0,-1
1472,0.6666666666666666,0.5165429917799027,3.0,,1,2,0,-1
1473,0.5714285714285714,0.7841896429695321,7.0,,1,2,0,-1
1474,0.7368421052631579,1.4356113695581159,19.0,,2,3,1,-1
1476,0.5307692307692308,0.011329080657058604,130.0,,1,1,3,-1
1478,0.6722689075630253,0.3516674931204797,119.0,,2,2,3,-1
1480,0.6666666666666666,-1.2155878339254105,9.0,,1,0,0,-1
1488,0.7142857142857143,0.7546890489904471,21.0,,2,2,1,-1
1503,0.38095238095238093,-1.5675552189338287,21.0,,0,0,1,-1
1512,0.6714285714285714,0.1712421850793974,70.0,,2,2,3,-1
1519,0.6428571428571429,-0.21344831230889666,14.0,,1,1,1,-1
1520,0.3333333333333333,-1.1197242662565845,9.0,,0,0,0,-1
1527,0.6666666666666666,-1.0558658948114115,9.0,,1,0,0,-1
1528,0.7333333333333333,0.2964086726100244,15.0,,2,2,1,-1
1530,1.0,2.756261728705935,5.0,,3,3,0,-1
1538,0.3076923076923077,-1.1892905382709495,13.0,,0,0,1,-1
1542,0.34146341463414637,0.04601529134253249,41.0,,0,1,2,-1
1543,0.1,-4.675399987347866,40.0,,0,0,2,-1
1545,0.625,0.013074935266806443,16.0,,1,1,1,-1
1550,0.4117647058823529,-0.12516602263868642,34.0,,0,1,2,-1
1552,0.0625,-4.297855967782214,16.0,,0,0,1,-1
1555,0.3235294117647059,-1.5307360326775827,34.0,,0,0,2,-1
1559,0.21428571428571427,-3.4902273283432317,56.0,,0,0,2,-1
1561,0.4090909090909091,-0.4189928333474217,22.0,,0,1,1,-1
1563,0.46153846153846156,-0.9885452402462613,13.0,,0,0,1,-1
1564,0.5,-0.2997527810620337,12.0,,1,1,1,-1
1567,0.2,-2.565355478573909,20.0,,0,0,1,-1
1571,0.358974358974359,-1.305502457937903,39.0,,0,0,2,-1
1576,0.7142857142857143,0.6782490344344585,21.0,,2,2,1,-1
1577,0.6956521739130435,0.4628939851169502,46.0,,2,2,2,-1
1579,1.0,3.392322127638074,8.0,,3,3,0,-1
1581,1.0,3.392322127638074,8.0,,3,3,0,-1
1585,0.9090909090909091,1.225897615118369,11.0,,3,3,1,-1
1605,0.75,0.08045224457933729,4.0,,2,1,0,-1
1606,0.75,0.2731372373847527,4.0,,2,2,0,-1
1614,0.7,-0.3909782599580305,10.0,,2,1,0,-1
1615,0.9047619047619048,1.2634903749381865,21.0,,3,3,1,-1
1619,0.0,-3.5386235686844345,6.0,,0,0,0,-1
1632,0.56,-1.5244839913849504,25.0,,1,0,1,-1
1641,0.0,-5.0771555550689715,18.0,,0,0,1,-1
1642,0.0,-4.942839270543337,16.0,,0,0,1,-1
1643,0.7142857142857143,-0.7899775634672301,14.0,,2,1,1,-1
1653,0.4166666666666667,-1.4184744043991255,12.0,,0,0,1,-1
1663,0.7,0.0677337152659131,10.0,,2,1,0,-1
1668,0.25,-1.8369212997684665,4.0,,0,0,0,-1
1672,0.0,-4.78024587348599,14.0,,0,0,1,-1
1674,0.0,-5.7973194635893925,42.0,,0,0,2,-1
1676,0.47058823529411764,-1.2264958946799471,17.0,,0,0,1,-1
1682,0.2,-2.001705904891299,10.0,,0,0,0,-1
1684,0.8333333333333334,-0.755200986780704,6.0,,3,1,0,-1
1687,1.0,2.756261728705935,5.0,,3,3,0,-1
1693,0.8333333333333334,1.1054315758865008,6.0,,3,3,0,-1
1694,0.7857142857142857,0.1689043546421565,14.0,,2,2,1,-1
1698,0.625,-1.064583659739842,24.0,,1,0,1,-1
1701,0.07692307692307693,-3.433495086948714,13.0,,0,0,1,-1
1705,0.625,-1.0118736704992726,8.0,,1,0,0,-1
1713,0.6,-0.4930556917895171,10.0,,1,1,0,-1
1714,0.6,-1.1487405147016476,10.0,,1,0,0,-1
1717,0.42857142857142855,-0.827677826773023,14.0,,0,1,1,-1
1726,0.6,-0.8457297756911573,10.0,,1,1,0,-1
1727,0.75,0.4531844611933879,16.0,,2,2,1,-1
1737,0.8888888888888888,0.22902758690435565,9.0,,3,2,0,-1
1742,0.5,-1.446672401218961,10.0,,1,0,0,-1
1747,0.875,0.9915625086129891,8.0,,3,3,0,-1
1749,1.0,2.756261728705935,5.0,,3,3,0,-1
1764,0.5714285714285714,-0.7298647383956772,14.0,,1,1,1,-1
1785,0.18181818181818182,-3.175160660784463,11.0,,0,0,1,-1
1793,0.6379310344827587,0.4515573880489438,116.0,,1,2,3,-1
1795,0.574468085106383,0.37371026792584844,94.0,,1,2,3,-1
1796,0.35294117647058826,-0.8131124965324796,17.0,,0,1,1,-1
1799,0.375,-1.4225572060491893,8.0,,0,0,0,-1
1806,0.5,-1.2790198102506403,30.0,,1,0,2,-1
1808,0.7523809523809524,0.4752834619263811,105.0,,2,2,3,-1
1810,0.8490566037735849,0.8733394896944209,53.0,,3,2,2,-1
1819,0.4166666666666667,-1.4779610851612743,36.0,,0,0,2,-1
1821,0.8571428571428571,2.4988578556664724,7.0,,3,3,0,-1
1822,0.25,-2.027646209313302,8.0,,0,0,0,-1
1829,0.75,0.908449019046588,4.0,,2,2,0,-1
1832,0.42857142857142855,-1.958984371675382,7.0,,0,0,0,-1
1833,0.7777777777777778,1.9134215415618767,9.0,,2,3,0,-1
1838,0.6115384615384616,0.031542997057951244,260.0,,1,1,3,-1
1839,0.6559139784946236,-0.08094813266893243,93.0,,1,1,3,-1
1841,0.4845360824742268,-0.9264451281158791,97.0,,1,1,3,-1
1844,0.515625,-1.0652313804211493,128.0,,1,0,3,-1
1852,0.3333333333333333,-1.979293783990769,9.0,,0,0,0,-1
1857,0.3181818181818182,-2.070822534762084,22.0,,0,0,1,-1
1858,0.7931034482758621,1.2480674279214778,29.0,,3,3,2,-1
1861,0.46511627906976744,-0.7844848326750411,43.0,,0,1,2,-1
1866,0.7567567567567568,1.0623610832582395,37.0,,2,3,2,-1
1878,0.4,-0.028698992079817187,10.0,,0,1,0,-1
1882,0.5,-0.11823003593040184,4.0,,1,1,0,-1
1887,0.6470588235294118,2.0979354731058324,17.0,,1,3,1,-1
1888,0.6,0.8922568415367473,15.0,,1,2,1,-1
1893,0.6153846153846154,0.981742468583099,13.0,,1,3,1,-1
1901,0.4897959183673469,-0.9127869012547168,49.0,,1,1,2,-1
1907,0.5227272727272727,-0.4591927581938011,132.0,,1,1,3,-1
1925,0.2916666666666667,-1.214447745621694,48.0,,0,0,2,-1
1926,0.5833333333333334,-0.002932719378683651,60.0,,1,1,2,-1
1927,0.8372093023255814,2.487817096931206,43.0,,3,3,2,-1
1929,0.017241379310344827,-5.972597451906532,58.0,,0,0,2,-1
1933,0.8461538461538461,2.30129122043076,52.0,,3,3,2,-1
1934,0.8,1.9116654820626067,5.0,,3,3,0,-1
1936,0.16666666666666666,-1.1461422593215442,12.0,,0,0,1,-1
1938,0.23529411764705882,-2.814983610990836,17.0,,0,0,1,-1
1942,0.6359832635983264,-0.21668355857382418,239.0,,1,1,3,-1
1944,0.7093023255813954,-0.38423334705219503,172.0,,2,1,3,-1
1945,0.5970149253731343,0.06158140222331049,67.0,,1,1,3,-1
1951,0.34375,-0.834601454500012,64.0,,0,1,2,-1
1952,0.9411764705882353,2.7787091142318774,17.0,,3,3,1,-1
1958,0.6666666666666666,0.0014292519582303335,6.0,,1,1,0,-1
1963,0.6310679611650486,0.2549826941588232,103.0,,1,2,3,-1
1975,0.09302325581395349,-3.7696382897974634,43.0,,0,0,2,-1
1977,0.8224852071005917,1.1677341268685881,169.0,,3,3,3,-1
1979,0.5,-1.5150994405874665,10.0,,1,0,0,-1
1981,0.75,0.34782686260300494,8.0,,2,2,0,-1
1983,0.3888888888888889,-0.7079913425493837,18.0,,0,1,1,-1
1990,0.5,-0.152821473037842,22.0,,1,1,1,-1
1996,0.48717948717948717,-0.7844541646097091,78.0,,1,1,3,-1
2000,0.6470588235294118,-0.14190816270943,17.0,,1,1,1,-1
2004,0.609375,-0.8329268678863146,64.0,,1,1,2,-1
2005,0.875,2.2798178799476005,16.0,,3,3,1,-1
2012,0.5714285714285714,-1.469634249812739,7.0,,1,0,0,-1
2029,0.65,0.0724893202765078,40.0,,1,1,2,-1
2030,0.0,-4.170520634520941,9.0,,0,0,0,-1
2041,0.19230769230769232,-1.4214751484991361,26.0,,0,0,2,-1
2042,0.796875,1.5585336519079573,192.0,,3,3,3,-1
2044,0.8045977011494253,1.1800414089523172,87.0,,3,3,3,-1
2045,0.7798165137614679,1.5690164302276326,109.0,,2,3,3,-1
2051,0.5906432748538012,0.8242711610654164,171.0,,1,2,3,-1
