uid,ability_raw,ability_rasch,history_raw,rt_raw,ability_q,ability_rasch_q,history_q,rt_q
1118,0.6,0.5299085867656869,30.0,18866.666666666668,2,2,2,0
1122,0.42857142857142855,-0.5810223272165352,21.0,15714.285714285714,1,0,2,0
1128,0.7012987012987013,1.1838459323287143,77.0,23025.974025974025,3,3,3,2
1132,0.2,-0.8248424131441835,5.0,33600.0,0,0,0,3
1136,0.4375,-0.10105938181167178,16.0,22187.5,1,1,2,1
1137,0.6785714285714286,0.7675751377208097,28.0,17928.571428571428,3,3,2,0
1138,0.43478260869565216,0.2215981361243418,23.0,26304.347826086956,1,2,2,2
1140,0.2,-1.2004574935133854,5.0,36800.0,0,0,0,3
1143,0.65625,0.09083064607661928,32.0,23781.25,3,2,2,2
1160,0.5871559633027523,0.46270812576456616,109.0,34843.81651376147,2,2,3,3
1163,0.3333333333333333,-0.37788370917981406,3.0,22000.0,0,1,0,1
1165,0.41721854304635764,-1.1289859846015486,151.0,19960.264900662252,1,0,3,1
1166,0.2,-0.7802261934959087,5.0,42000.0,0,0,0,3
1182,0.6210526315789474,1.0816438711750536,95.0,18757.852631578946,2,3,3,0
1186,0.4444444444444444,-0.7415960259995428,9.0,23666.666666666668,1,0,1,2
1190,0.2,-0.9065705823868312,10.0,33299.9,0,0,1,3
1192,0.3333333333333333,-0.1619140779639643,9.0,16555.555555555555,0,1,1,0
1200,0.8,1.1653519598095068,5.0,34400.0,3,3,0,3
1207,1.0,2.5769903229398783,4.0,19000.0,3,3,0,0
1208,0.5454545454545454,-0.15770466554186907,11.0,18454.545454545456,2,1,1,0
1219,0.2571428571428571,-0.6641768040739346,35.0,33856.94285714286,0,0,2,3
1222,0.43333333333333335,0.2877645565582938,30.0,32899.933333333334,1,2,2,3
1225,0.7952114111054508,1.5310790796694647,1963.0,18602.475292919,3,3,3,0
1229,0.6,0.7089125685504046,5.0,23800.0,2,3,0,2
1231,0.42857142857142855,0.1361407002357259,7.0,17714.285714285714,1,2,0,0
1236,0.5,0.03800075357446956,8.0,23375.0,1,1,1,2
1242,0.2857142857142857,-1.1777537304754435,7.0,18857.14285714286,0,0,0,0
1246,0.5555555555555556,0.6788256203232307,9.0,24888.88888888889,2,3,1,2
1249,0.6612903225806451,0.32248761224865974,62.0,19564.516129032258,3,2,3,1
1251,0.125,-1.6701720300672638,8.0,28625.0,0,0,1,2
1260,0.325,-0.45085295887228855,40.0,26474.875,0,1,2,2
1263,0.5714285714285714,0.0665616712911495,7.0,23857.14285714286,2,1,0,2
1269,0.773851590106007,1.2392006169342538,2264.0,18236.558303886926,3,3,3,0
1274,0.18181818181818182,-1.6217132557473548,22.0,31636.363636363636,0,0,2,3
1277,0.6363636363636364,1.385856896396606,11.0,20272.727272727272,2,3,1,1
1283,0.5,0.044129927043254254,4.0,32250.0,1,1,0,3
1288,0.42857142857142855,-0.4470780020486548,21.0,35571.42857142857,1,1,2,3
1293,0.4,-0.43968986704091095,5.0,24800.0,1,1,0,2
1295,0.1,-2.0987960856015784,10.0,17600.0,0,0,1,0
1297,0.4,-0.9540106967208399,20.0,25750.0,1,0,2,2
1304,0.6858974358974359,0.3434511405552237,1248.0,28800.862760834672,3,2,3,2
1306,0.6,0.4322154862923176,5.0,32800.0,2,2,0,3
1325,0.625,0.8154131225781868,8.0,21750.0,2,3,1,1
1332,0.7560975609756098,1.2595624976128177,82.0,23182.756097560974,3,3,3,2
1342,0.5263157894736842,-0.3642765534475823,38.0,24894.736842105263,2,1,2,2
1347,0.5,-0.07231177245506373,4.0,22500.0,1,1,0,1
1350,0.5,-0.07231177245506373,4.0,22750.0,1,1,0,1
1361,0.16666666666666666,-1.1126607543596174,30.0,38633.2,0,0,2,3
1362,0.7777777777777778,1.5725764686814867,9.0,19333.333333333332,3,3,1,1
1364,0.4,-0.060855775191065706,5.0,22600.0,1,1,0,1
1366,0.5714285714285714,0.5277267492464641,7.0,22857.14285714286,2,2,0,1
1385,0.5555555555555556,-0.3156474307966722,27.0,23037.037037037036,2,1,2,2
1392,0.5833333333333334,-0.39288196071288733,12.0,20250.0,2,1,1,1
1413,0.42857142857142855,-0.5481954352890271,7.0,30857.14285714286,1,0,0,3
1414,0.42857142857142855,-0.1131516292734517,14.0,10285.714285714286,1,1,1,0
1427,0.6666666666666666,0.741298236288593,6.0,52666.666666666664,3,3,0,3
1436,0.5962732919254659,-0.20956688082940692,322.0,21467.255451713394,2,1,3,1
1437,0.7142857142857143,0.22718581746457564,7.0,18285.714285714286,3,2,0,0
1440,0.16666666666666666,-1.2146922666671527,6.0,16666.666666666668,0,0,0,0
1443,0.625,0.30564029624238676,56.0,19053.571428571428,2,2,3,0
1448,0.588135593220339,0.05166712956013771,2360.0,29790.251377702418,2,1,3,3
1456,0.375,-0.3234605227738326,40.0,16774.95,0,1,2,0
1462,0.7142857142857143,-0.007747500217788472,14.0,15500.0,3,1,1,0
1464,0.5,-0.07231177245506362,4.0,27500.0,1,1,0,2
1465,0.5474452554744526,-0.29932548631393807,137.0,13956.16788321168,2,1,3,0
1466,0.6666666666666666,1.243584242670311,30.0,25233.2,3,3,2,2
1472,0.16666666666666666,-1.4176598314591646,6.0,34166.666666666664,0,0,0,3
1474,0.1875,-2.454280628193662,16.0,18937.5,0,0,2,0
1480,0.4375,-0.6587132209720252,16.0,22687.5,1,0,2,1
1487,0.5714285714285714,0.6089828228867344,7.0,22428.571428571428,2,2,0,1
1498,0.2857142857142857,-0.88623799368179,7.0,61142.857142857145,0,0,0,3
1502,0.42857142857142855,0.13734809420103963,7.0,31285.714285714286,1,2,0,3
1507,0.6666666666666666,0.38410586603794894,6.0,20000.0,3,2,0,1
1513,0.5299539170506913,0.02550991773808877,434.0,24326.38888888889,2,1,3,2
1520,0.5454545454545454,0.08390626571351968,11.0,41545.454545454544,2,2,1,3
1527,0.26666666666666666,-0.460806191575418,30.0,37899.833333333336,0,1,2,3
1538,0.4,-0.4591351949843461,5.0,25400.0,1,1,0,2
1542,0.7058823529411765,0.581429819756266,17.0,13176.470588235294,3,2,2,0
1543,0.14285714285714285,-1.2594955987851442,7.0,36285.71428571428,0,0,0,3
1545,0.2857142857142857,-0.8922188177586585,7.0,20285.714285714286,0,0,0,1
1549,0.25,-0.7111037237733686,4.0,20250.0,0,0,0,1
1555,0.4,0.20880951032297423,5.0,42600.0,1,2,0,3
1559,0.16666666666666666,-1.1126607543596174,30.0,5533.233333333334,0,0,2,0
1560,0.3076923076923077,-1.0609563603434675,13.0,13538.461538461539,0,0,1,0
1561,0.3,-0.295897593969052,30.0,15533.1,0,1,2,0
1564,0.6,0.4322396874521431,5.0,29400.0,2,2,0,3
1571,0.8181818181818182,1.6919108308159452,55.0,21272.727272727272,3,3,3,1
1575,0.75,0.9136718103487023,4.0,33000.0,3,3,0,3
1576,0.5,0.5192758920073589,30.0,25966.533333333333,1,2,2,2
1579,0.3,-0.34524336307777453,30.0,30099.833333333332,0,1,2,3
1581,0.6792452830188679,0.7474866190987745,53.0,54433.96226415094,3,3,3,3
1584,0.25,-0.7946673368628395,8.0,17250.0,0,0,1,0
1605,0.2,-0.5520826077247494,5.0,40400.0,0,0,0,3
1611,0.5,-0.0723117724550636,4.0,21500.0,1,1,0,1
1614,0.4,-0.7958190890256251,30.0,30166.633333333335,1,0,2,3
1615,0.8384879725085911,1.7949505337965277,582.0,22936.360824742267,3,3,3,1
1616,0.06666666666666667,-2.9605025378444445,15.0,32133.333333333332,0,0,2,3
1632,0.36666666666666664,0.007089064621266754,30.0,14566.533333333333,0,1,2,0
1640,0.38095238095238093,-0.36137060319962755,21.0,19571.428571428572,1,1,2,1
1642,0.6316129032258064,0.10848407476976091,1550.0,33664.92857142857,2,2,3,3
1643,0.45454545454545453,0.303678554420632,11.0,31454.545454545456,1,2,1,3
1665,0.42857142857142855,-0.10231889633311264,7.0,29000.0,1,1,0,2
1669,0.5862068965517241,0.788953817541491,58.0,27224.068965517243,2,3,3,2
1682,0.5,0.4333374673976888,22.0,19863.636363636364,1,2,2,1
1684,0.5,-0.07231177245506373,4.0,20750.0,1,1,0,1
1685,0.30303030303030304,-0.4111477619140184,33.0,9939.272727272728,0,1,2,0
1693,0.592057761732852,0.889452712694066,277.0,25386.285198555957,2,3,3,2
1694,0.7569060773480663,1.4632756048945832,362.0,39392.66295264624,3,3,3,3
1698,0.2,-0.8320617984021395,5.0,23800.0,0,0,0,2
1701,0.42857142857142855,-0.17201834613887895,7.0,21714.0,1,1,0,1
1705,0.375,-0.678505121813515,8.0,1750.0,0,0,1,0
1708,0.5454545454545454,0.8745306578956238,11.0,21272.727272727272,2,3,1,1
1714,0.43333333333333335,0.24605047612900427,30.0,25299.933333333334,1,2,2,2
1744,0.75,1.4208507864017677,8.0,16875.0,3,3,1,0
1746,0.6956521739130435,0.7870508149852877,23.0,18869.565217391304,3,3,2,0
1747,0.4,-0.3972515452328639,5.0,18400.0,1,1,0,0
1764,0.5,0.3079164642576745,12.0,26833.333333333332,1,2,1,2
1776,0.29411764705882354,-1.8142514983537261,51.0,19568.49019607843,0,0,3,1
1785,0.5407608695652174,-0.07878380721152056,368.0,15171.195652173914,2,1,3,0
1793,0.3,-0.34524336307777453,30.0,36699.9,0,1,2,3
1795,0.5826086956521739,0.4589890077921118,115.0,23530.434782608696,2,2,3,2
1799,0.3333333333333333,-0.8691599132398726,3.0,40666.666666666664,0,0,0,3
1806,0.6,0.7026515321935167,40.0,24099.9,2,3,2,2
1808,0.5454545454545454,-0.3326811205688055,11.0,19818.18181818182,2,1,1,1
1813,0.42857142857142855,-0.5621522386014439,7.0,18142.85714285714,1,0,0,0
1817,0.5,0.5040372904098073,8.0,27875.0,1,2,1,2
1821,0.2857142857142857,-0.3715594380504776,7.0,30428.571428571428,0,1,0,3
1822,0.45,-0.1045570773411694,20.0,31950.0,1,1,2,3
1833,0.7222222222222222,1.048379702137698,18.0,22000.0,3,3,2,1
1838,0.16666666666666666,-1.054256647500898,30.0,34766.6,0,0,2,3
1840,0.3333333333333333,-1.3498723437590388,18.0,22500.0,0,0,2,1
1843,0.2,-1.8207553486008325,30.0,24533.333333333332,0,0,2,2
1844,0.574468085106383,0.3149967275241334,47.0,26425.489361702126,2,2,3,2
1852,0.7331378299120235,0.1962633723480674,341.0,17691.182352941178,3,2,3,0
1857,0.6666666666666666,-0.28129478287639464,3.0,40666.666666666664,3,1,0,3
1858,0.14285714285714285,-1.3785304186489022,7.0,10142.857142857143,0,0,0,0
1861,0.5,-0.16450491465905517,12.0,25833.333333333332,1,1,1,2
1864,0.6730769230769231,0.9135436835608098,52.0,34172.980769230766,3,3,3,3
1874,0.5773195876288659,-0.246581094881981,194.0,27020.582474226805,2,1,3,2
1888,0.8387096774193549,1.7956060312370148,93.0,16956.989247311827,3,3,3,0
1894,0.75,0.5270089868666467,4.0,26250.0,3,2,0,2
1907,0.6825613079019074,0.7762951295566924,2936.0,21702.98841961853,3,3,3,1
