uid,ability_raw,ability_rasch,history_raw,rt_raw,ability_q,ability_rasch_q,history_q,rt_q
290,0.7978290366350068,0.2620267928974435,737.0,38252.48226950355,1,1,1,1
302,0.8385269121813032,0.4146479668283617,353.0,41078.78787878788,1,1,0,1
318,0.7514450867052023,-0.05100522720475073,519.0,28197.9797979798,0,0,1,0
319,0.7681528662420383,-0.20271134959489728,785.0,28480.366492146597,1,0,1,0
322,0.7664041994750657,0.43467552455337805,762.0,21800.269905533063,1,1,1,0
323,0.7594278283485045,-0.2650479605937377,769.0,31445.623342175066,0,0,1,0
326,0.6268656716417911,-0.6860703454682187,268.0,31850.3937007874,0,0,0,1
327,0.8455555555555555,0.5301781396759077,900.0,30889.897843359817,1,1,1,0
332,0.65,-1.007434496426954,100.0,34315.78947368421,0,0,0,1
333,0.7056277056277056,-0.639757092718033,231.0,32509.52380952381,0,0,0,1
336,0.8115942028985508,1.0143414023325859,138.0,20669.17293233083,1,1,0,0
348,0.9093137254901961,1.314650033328469,408.0,31920.51282051282,1,1,0,1
350,0.6826241134751773,-0.44527319082482647,564.0,32055.452865064693,0,0,1,1
352,0.7476635514018691,0.19467983402959974,214.0,40668.36734693877,0,1,0,1
371,0.8888888888888888,1.4863066936182898,144.0,29208.955223880595,1,1,0,0
374,0.8571428571428571,1.0004596695570245,308.0,22377.48344370861,1,1,0,0
376,0.95,1.8935364969883097,20.0,37500.0,1,1,0,1
398,0.6413043478260869,-0.4385596885746229,276.0,40053.435114503816,0,0,0,1
399,0.4930232558139535,-2.154178559078474,215.0,54430.85106382979,0,0,0,1
400,0.6903765690376569,-0.6686645487121678,239.0,43777.77777777778,0,0,0,1
404,0.8571428571428571,0.5269878400624273,581.0,20498.23943661972,1,1,1,0
408,0.7019230769230769,-0.30761778523840433,104.0,36365.591397849465,0,0,0,1
415,0.7162162162162162,-1.0279750730684833,296.0,56332.06106870229,0,0,0,1
419,0.7549261083743842,-0.2967086939694955,812.0,39758.312020460355,0,0,1,1
423,0.8876080691642652,0.9415584674925073,694.0,23405.00736377025,1,1,1,0
424,0.8327586206896552,0.38546628188249726,580.0,27850.6151142355,1,1,1,0
426,0.7306889352818372,-0.15479569594527168,479.0,33964.601769911504,0,0,0,1
429,0.8466042154566745,0.6667017404892207,854.0,37402.69277845777,1,1,1,1
430,0.8517786561264822,0.6336361532874013,1012.0,25749.49698189135,1,1,1,0
432,0.7162921348314607,-0.1572672896592475,356.0,32217.261904761905,0,0,0,1
435,0.5286458333333334,-1.3088405943805717,768.0,36342.03296703297,0,0,1,1
438,0.7652582159624414,0.21976777494522842,213.0,27278.350515463917,0,1,0,0
439,0.9205298013245033,2.0682247654055144,604.0,24152.801358234294,1,1,1,0
440,0.7683215130023641,-0.03373191256840058,1269.0,28985.270049099836,1,0,1,0
443,0.8603238866396761,0.8176321616350563,494.0,37959.48827292111,1,1,1,1
446,0.8284023668639053,0.24882834655959016,676.0,25848.024316109422,1,1,1,0
449,0.49673202614379086,-1.882504378431696,612.0,36765.625,0,0,1,1
450,0.8588328075709779,1.0515488352028497,1268.0,20989.6,1,1,1,0
461,0.48484848484848486,-1.719505387666813,33.0,29366.666666666668,0,0,0,0
464,0.835781041388518,0.278692948683419,749.0,27125.854993160054,1,1,1,0
465,0.8695652173913043,1.196132360293291,391.0,35719.16010498688,1,1,0,1
471,0.8507042253521127,0.34797819179154466,710.0,26850.72463768116,1,1,1,0
472,0.841648590021692,0.5007130624280589,461.0,21097.995545657017,1,1,0,0
473,0.8092835519677094,0.17729022068071595,991.0,25236.97650663943,1,1,1,0
475,0.8061224489795918,0.4658378518581575,98.0,29397.84946236559,1,1,0,0
479,0.8023850085178875,0.27643142566194695,587.0,24704.545454545456,1,1,1,0
485,0.6730769230769231,-0.8292012664293994,260.0,38514.0562248996,0,0,0,1
488,0.7865168539325843,0.44884274812467173,356.0,38026.86567164179,1,1,0,1
492,0.7004830917874396,-0.49348449138822126,1035.0,28622.64150943396,0,0,1,0
496,0.794251134644478,0.06557111741402467,661.0,28542.85714285714,1,1,1,0
498,0.7896907216494845,-0.1300491690003808,485.0,31214.285714285714,1,0,1,0
503,0.75,-0.47640609238057235,248.0,34828.19383259912,0,0,0,1
507,0.7955625990491284,0.05340981283767441,631.0,35396.32107023412,1,1,1,1
510,0.7120535714285714,-0.10126108761963834,448.0,29320.66508313539,0,0,0,0
515,0.8494623655913979,0.5018974321109946,279.0,24313.653136531364,1,1,0,0
516,0.5471698113207547,-0.5407128511894334,53.0,54159.09090909091,0,0,0,1
517,0.7329545454545454,-0.3478089302503932,176.0,39275.0,0,0,0,1
525,0.6666666666666666,0.3845994902975943,57.0,41340.425531914894,0,1,0,1
527,0.6788990825688074,-0.42595556631597914,218.0,40043.47826086957,0,0,0,1
528,0.7617924528301887,-0.017051872000601733,424.0,28723.716381418093,0,0,0,0
531,0.6976744186046512,0.01894278564973418,129.0,48283.333333333336,0,1,0,1
535,0.7586206896551724,-0.3989025132393065,870.0,24865.248226950356,0,0,1,0
539,0.6903096903096904,-1.3525839635146861,1001.0,25853.061224489797,0,0,1,0
544,0.8376068376068376,0.47115644170561616,468.0,44643.181818181816,1,1,0,1
552,0.7478991596638656,0.38055881479051124,119.0,30279.661016949154,0,1,0,0
557,0.6578947368421053,-0.004110560168509554,38.0,45057.142857142855,0,0,0,1
562,0.6946564885496184,-0.4363515589270296,131.0,36937.5,0,0,0,1
564,0.8455598455598455,0.8770272786729207,259.0,32600.8064516129,1,1,0,1
572,0.4642857142857143,-1.249353513390628,28.0,44520.0,0,0,0,1
573,0.3888888888888889,-1.2735250027929654,18.0,22312.5,0,0,0,0
