uid,ability_raw,ability_rasch,history_raw,rt_raw,ability_q,ability_rasch_q,history_q,rt_q
510,0.18064516129032257,-3.1295699211694314,155.0,34424.460431654676,0,0,0,3
517,0.6443298969072165,-0.5736519107859032,582.0,31922.522522522522,0,0,0,3
518,0.2727272727272727,-1.2908242389360236,11.0,85444.44444444444,0,0,0,3
527,0.709480122324159,-0.3052802352916683,327.0,27373.376623376622,0,1,0,3
530,0.5775862068965517,-1.1557361462572437,116.0,47716.81415929204,0,0,0,3
531,0.7282850779510023,-0.7269627090797492,449.0,29056.470588235294,0,0,0,3
534,0.8494404883011191,-0.30032741915784594,983.0,12206.398348813209,2,1,1,0
539,0.8633440514469454,0.5414598326447471,622.0,22116.949152542373,2,3,0,3
540,0.8373435996150145,-0.029308530650208546,1039.0,21647.704590818365,1,1,1,3
542,0.7453874538745388,-1.1751698276410738,813.0,12660.994764397905,0,0,0,0
544,0.8089887640449438,-0.7064079022321897,801.0,17604.3656207367,1,0,0,1
550,0.8597826086956522,0.17070763353478766,920.0,17763.070077864293,2,2,1,2
552,1.0,1.8747397252555207,4.0,10000.0,3,3,0,0
560,0.6560283687943262,-1.1208351842512898,282.0,24253.623188405796,0,0,0,3
571,0.8435517970401691,-0.22524810734425063,946.0,15577.21796276013,1,1,1,1
577,0.8954773869346734,0.5120050250657897,995.0,13436.09022556391,3,3,1,0
581,0.884493670886076,0.28283849736304856,632.0,25762.214983713355,3,2,0,3
586,0.8420479302832244,-0.3131311634155003,918.0,19000.0,1,1,1,2
590,0.7982273201251303,-0.8617511569472841,1918.0,12183.695652173914,0,0,2,0
593,0.677536231884058,-1.1123666764512183,276.0,28038.910505836575,0,0,0,3
594,0.9243902439024391,0.585171204959396,820.0,15883.458646616542,3,3,0,1
598,0.7964774951076321,-0.5638410986443756,1022.0,18811.871227364187,0,0,1,2
601,0.8260869565217391,-0.24266684826793336,736.0,20232.896652110627,1,1,0,2
602,0.8885480572597138,0.1902145988711418,978.0,12943.905070118662,3,2,1,0
605,0.8443449048152296,0.05797488505926069,893.0,17240.0,1,2,1,1
607,0.8423967774420946,-0.3025549181926926,1986.0,12216.91748832382,1,1,2,0
608,0.7918424753867792,-0.8116650472733009,711.0,11900.9009009009,0,0,0,0
609,0.8449781659388647,-0.3840960930663015,916.0,13356.294536817102,1,0,1,0
611,0.8060344827586207,-0.22914474788795725,928.0,22689.234184239733,1,1,1,3
613,0.8900255754475703,-0.08028147711074127,391.0,16334.246575342466,3,1,0,1
633,0.8906844106463878,0.7288238422891696,3156.0,16257.77923354078,3,3,3,1
649,0.8366303623027339,0.09283770456268468,4499.0,16602.29357798165,1,2,3,1
650,0.7499241274658573,-0.8602959920132786,3295.0,21427.75119617225,0,0,3,2
656,0.8364535499823385,-0.00814251363154449,2831.0,22742.10139603233,1,2,3,3
658,0.8421052631578947,0.06876178868769081,3097.0,19104.166666666668,1,2,3,2
660,0.7849970466627288,-0.1129639970273962,1693.0,26228.923076923078,0,1,2,3
668,0.8464996788696211,-0.0057490692932456134,1557.0,23570.068027210884,1,2,2,3
672,0.8466512702078522,0.15607443559635517,2165.0,17373.791102514508,1,2,3,1
676,0.8005527406725012,-0.1991443382697657,2171.0,20677.14285714286,0,1,3,2
679,0.9430633520449078,0.9070572103208269,1247.0,17298.230834035385,3,3,1,1
690,0.9357682619647355,0.871083451615929,794.0,17424.202127659573,3,3,0,1
692,0.8736743605739239,0.2994262368790153,3206.0,17411.594202898552,2,2,3,1
696,0.865414710485133,0.32011233396695943,1278.0,19483.870967741936,2,2,1,2
700,0.8671294000991572,0.45757940248028545,2017.0,19987.596899224805,2,3,3,2
709,0.8934723481414325,0.7544917713274208,2206.0,22646.975425330813,3,3,3,3
711,0.893455098934551,0.6067935599723069,1314.0,22028.2131661442,3,3,1,3
724,0.8221544715447154,0.193762251943656,7872.0,13515.277597191523,1,2,3,0
725,0.8608147429679922,0.24999208178979582,2062.0,21890.188103711236,2,2,3,3
737,0.7530864197530864,-0.39131543601225816,81.0,14737.5,0,0,0,1
739,0.7168367346938775,-0.9349391005200726,392.0,18093.75,0,0,0,2
755,0.6831168831168831,-1.135339789706667,385.0,16703.703703703704,0,0,0,1
757,0.7704722056186492,-0.98694613142786,1673.0,10839.634146341463,0,0,2,0
763,0.7399650959860384,-0.6524913899522706,573.0,16455.855855855854,0,0,0,1
766,0.8534358481499279,0.08630845454611855,2081.0,17567.687747035572,2,2,3,1
769,0.8628509719222462,-0.055770659838639165,1852.0,14160.78431372549,2,1,2,0
772,0.8049929345266132,-0.4946473663765325,2123.0,16517.699115044248,1,0,3,1
777,0.8684116170670492,0.34727704430719586,2789.0,17743.278084714548,2,3,3,1
780,0.8734832262669522,0.714988144885282,5604.0,14628.778045614687,2,3,3,1
785,0.7336065573770492,-1.1236653976304178,1952.0,16414.595452141722,0,0,2,1
792,0.8594646271510517,-0.17680083885989487,1046.0,15826.479438314946,2,1,1,1
794,0.7623512441399206,-0.9778352162579873,2773.0,15940.978707508404,0,0,3,1
797,0.8737060041407867,0.12983960729088523,1449.0,15867.897727272728,2,2,2,1
798,0.8331288343558282,-0.5044463009065423,2445.0,13690.394511149228,1,0,3,0
800,0.8329621380846325,-0.2552066668930632,1796.0,14719.812426729191,1,1,2,1
803,0.7484662576687117,-0.529667060285433,326.0,13317.757009345794,0,0,0,0
816,0.9010989010989011,0.371630324121419,1001.0,12568.345323741007,3,3,1,0
819,0.8101342180666566,-0.1621151517547855,6631.0,16987.080898185173,1,1,3,1
829,0.8,-0.09704108641549886,85.0,26975.30864197531,0,1,0,3
834,0.7871244635193133,-0.8028212355442587,1165.0,14572.695035460993,0,0,1,0
847,0.9439655172413793,1.1138324674605036,1160.0,13519.469026548673,3,3,1,0
852,0.8654743390357699,-0.07591552416736873,1286.0,17463.43467543139,2,1,1,1
857,0.8113895216400911,-0.47448153893919126,2195.0,15307.548054383498,1,0,3,1
865,0.8934624697336562,0.17789680090953586,826.0,14015.132408575031,3,2,1,0
867,0.8456510809451986,-0.3241634077021219,1989.0,14546.594005449591,1,1,3,0
872,0.8533057851239669,-0.23848907010328696,968.0,11250.828729281768,2,1,1,0
879,0.8650602409638555,-0.07016108338356283,830.0,13685.185185185184,2,1,1,0
883,0.9106598984771573,0.3117248718645264,985.0,10615.628299894403,3,2,1,0
887,0.786929884275017,-0.9071029312018227,1469.0,13438.26714801444,0,0,2,0
890,0.8258145363408521,-0.2230950574135669,798.0,11954.248366013071,1,1,0,0
909,0.855390574564235,-0.05024459001757852,1549.0,14948.821548821548,2,1,2,1
913,0.8681318681318682,0.12369635608233523,1092.0,16976.525821596246,2,2,1,1
914,0.8784660766961652,0.4348684721676822,1695.0,18008.42865743528,2,3,2,2
916,0.7611518915866742,-0.5747957088627014,1771.0,20392.877991827205,0,0,2,2
926,0.8318068276436303,-0.012804795260606409,1201.0,23094.420600858368,1,2,1,3
934,0.5849056603773585,-1.8547371370172065,53.0,36220.0,0,0,0,3
941,0.8824281150159744,0.5154547432898732,1565.0,19430.10033444816,3,3,2,2
946,0.8803670927564733,0.3898626585996232,3051.0,13049.51856946355,3,3,3,0
947,0.8481262327416174,0.16640614007696228,1521.0,17125.76064908722,2,2,2,1
959,0.8290322580645161,0.007297466685575003,1240.0,18406.35738831615,1,2,1,2
969,0.8444940476190477,-0.29916799057092197,1344.0,14388.16295157571,1,1,2,0
971,0.8550029958058718,0.08065157951389083,1669.0,17964.923076923078,2,2,2,2
974,0.7367205542725174,-0.6788992655795687,433.0,23507.075471698114,0,0,0,3
978,0.8497175141242937,0.3215080209236063,2655.0,18143.358005453836,2,2,3,2
981,0.8182203389830508,0.00317849299141107,2360.0,21575.228957697338,1,2,3,2
982,0.7731343283582089,-0.5629776854168501,2680.0,19320.29434546863,0,0,3,2
987,0.7643061516452074,-0.6723327443141743,2796.0,16885.906040268455,0,0,3,1
989,0.9,0.09620790877753972,710.0,13752.704791344668,3,2,0,0
998,0.8208784940102681,0.3662936331999192,1753.0,23673.36089781453,1,3,2,3
1001,0.8481848184818482,-0.00970016901438995,1212.0,15652.247667514843,2,2,1,1
1002,0.8631051752921536,-0.022504603350841448,1198.0,12277.10843373494,2,1,1,0
1008,0.7907452907452908,-0.149955364829184,2442.0,21509.00712191035,0,1,3,2
1010,0.7883211678832117,-0.6213962907274218,1781.0,16890.200708382526,0,0,2,1
1022,0.8658536585365854,0.1975449593465585,1066.0,21873.552123552123,2,2,1,3
1026,0.8914572864321608,0.8556708943684641,2985.0,19894.448252227554,3,3,3,2
1030,0.8084179970972424,-0.2490764768199301,1378.0,21987.739463601534,1,1,2,3
1042,0.8595400870105656,0.48824126628541054,1609.0,22381.971465629053,2,3,2,3
1045,0.8903703703703704,0.64584242274941,1350.0,16846.56900539707,3,3,2,1
1049,0.7729485396383866,-0.5539720755858573,2876.0,15950.843200574094,0,0,3,1
1055,0.8706022659511031,0.5238785406849961,1677.0,21268.83037354562,2,3,2,2
1061,0.893908281998631,1.0422575358935646,2922.0,16391.304347826088,3,3,3,1
1063,0.9088397790055248,0.4101999959302867,1448.0,11511.07934238742,3,3,2,0
1071,0.7545,-0.463247151321296,2000.0,23046.64570230608,0,0,3,3
1075,0.6945863125638406,-0.9433288321150638,979.0,21562.893081761005,0,0,1,2
1076,0.8676470588235294,-0.21062179003728826,612.0,7586.452762923351,2,1,0,0
1080,0.9002306805074971,0.9528328909269037,1734.0,21322.384428223846,3,3,2,2
1090,0.8011546951944303,-0.11210581466577006,5889.0,14382.286410301027,0,1,3,0
1094,0.8682634730538922,0.004233639920713811,668.0,8933.021806853583,2,2,0,0
1097,0.8436928702010968,0.32850939509606397,3282.0,16398.496240601504,1,2,3,1
1099,0.8353540252182348,-0.20070553088747486,4124.0,20214.903357070194,1,1,3,2
1102,0.8502916396629941,0.4486068220362006,1543.0,32594.910591471802,2,3,2,3
1104,0.8990916055598117,1.1582047105184008,9137.0,18327.804550039225,3,3,3,2
1107,0.8940912232204561,0.9295417140937983,5788.0,20291.844729344728,3,3,3,2
1110,0.8164524421593831,-0.2277794569309053,1945.0,19223.00596852957,1,1,2,2
1120,0.8913043478260869,-0.016551305674711452,460.0,22307.5117370892,3,1,0,3
1133,0.8681412165036155,0.23367795427618895,2351.0,19627.917414721724,2,2,3,2
1138,0.9311258278145695,1.0895081195829035,1510.0,21498.609179415856,3,3,2,2
1143,0.7686800894854586,-0.5812807366515592,2235.0,18318.961520630506,0,0,3,2
1144,0.8481262327416174,0.21039748815017895,3042.0,19213.755900202294,2,2,3,2
