uid,ability_raw,ability_rasch,history_raw,rt_raw,ability_q,ability_rasch_q,history_q,rt_q
454,0.7037037037037037,-0.5800701788452397,27.0,,1,1,2,-1
455,0.8571428571428571,-0.5136545056171973,7.0,,2,1,0,-1
456,0.5,-0.7479770027673791,16.0,,0,1,1,-1
459,0.85,0.15793185262732268,20.0,,2,2,1,-1
463,0.9411764705882353,0.7601042706872344,17.0,,3,3,1,-1
466,0.9130434782608695,0.8066788602338405,23.0,,3,3,2,-1
471,1.0,1.6892402439822112,3.0,,3,3,0,-1
477,0.8378378378378378,0.3364712286264881,37.0,,2,3,2,-1
478,0.5531914893617021,-1.3100733971816325,94.0,,0,0,3,-1
481,0.8461538461538461,0.49160385254238537,39.0,,2,3,2,-1
483,0.8666666666666667,0.5777981941887698,15.0,,2,3,1,-1
485,0.8846153846153846,1.0615397004481848,26.0,,3,3,2,-1
490,0.7222222222222222,0.2653645230073457,18.0,,1,2,1,-1
495,0.7948717948717948,-0.024418701797591626,39.0,,2,2,2,-1
496,0.5,-0.6522604061222573,6.0,,0,1,0,-1
504,0.4782608695652174,-1.1139167086709685,23.0,,0,0,2,-1
515,0.42424242424242425,-1.4831866037808923,33.0,,0,0,2,-1
516,0.7111111111111111,0.07701525057628326,45.0,,1,2,2,-1
534,0.782608695652174,-0.01665540253583582,23.0,,2,2,2,-1
535,0.7142857142857143,-0.3652233223616613,21.0,,1,1,1,-1
537,0.7647058823529411,-0.06227910217068562,17.0,,1,2,1,-1
538,0.7037037037037037,-0.29217122598000167,27.0,,1,2,2,-1
540,0.8,0.1010759433833811,15.0,,2,2,1,-1
552,0.8,0.03933798947931333,20.0,,2,2,1,-1
556,0.8095238095238095,0.037820822167955424,21.0,,2,2,1,-1
563,0.8666666666666667,0.5002934075717586,15.0,,2,3,1,-1
564,0.5714285714285714,-0.9110986329160267,56.0,,0,0,3,-1
567,0.5,-1.029505690286238,26.0,,0,0,2,-1
573,1.0,1.6892402439822112,3.0,,3,3,0,-1
582,0.2222222222222222,-1.6520036215525336,9.0,,0,0,0,-1
594,0.8648648648648649,0.7437943330294118,37.0,,2,3,2,-1
598,1.0,1.6892402439822112,3.0,,3,3,0,-1
601,0.75,0.21097128571452356,28.0,,1,2,2,-1
602,0.7419354838709677,-0.3179194939549178,31.0,,1,2,2,-1
610,0.7037037037037037,-0.32434953391470417,27.0,,1,2,2,-1
614,1.0,1.6892402439822112,3.0,,3,3,0,-1
621,0.8888888888888888,0.9405044870075142,9.0,,3,3,0,-1
644,0.7166666666666667,-0.2205323682986395,60.0,,1,2,3,-1
645,0.7317073170731707,-0.23186651294113667,41.0,,1,2,2,-1
650,0.8125,-0.1462645876053286,16.0,,2,2,1,-1
651,0.68,-0.5261764550093807,100.0,,1,1,3,-1
656,0.88,0.41735747016647196,25.0,,2,3,2,-1
663,0.6,-0.8848877508250388,10.0,,0,0,1,-1
679,0.6886792452830188,-0.47552573445826923,106.0,,1,1,3,-1
681,0.8490566037735849,0.4379100315672735,53.0,,2,3,3,-1
683,0.96,1.184093996649536,25.0,,3,3,2,-1
684,1.0,3.0969404473007205,11.0,,3,3,1,-1
693,0.9230769230769231,1.1177521831441943,26.0,,3,3,2,-1
696,0.8,0.08464706643453533,140.0,,2,2,3,-1
698,0.9,0.6054160525960173,10.0,,3,3,1,-1
720,0.7006369426751592,-0.47209849297539264,157.0,,1,1,3,-1
722,0.8378378378378378,0.4623247601032121,74.0,,2,3,3,-1
725,0.45,-1.6603851392630518,20.0,,0,0,1,-1
735,0.7788461538461539,0.01372250086173414,104.0,,2,2,3,-1
738,0.7857142857142857,0.002245015959256941,154.0,,2,2,3,-1
739,0.9473684210526315,1.4077927047783505,76.0,,3,3,3,-1
747,0.6545454545454545,-0.5700477442649858,55.0,,0,1,3,-1
749,0.7037037037037037,-0.19945785089583531,27.0,,1,2,2,-1
752,0.6774193548387096,-0.23036647835295612,31.0,,1,2,2,-1
753,0.7857142857142857,0.25337356107515435,28.0,,2,2,2,-1
755,0.8529411764705882,0.4169153469753874,68.0,,2,3,3,-1
761,0.8333333333333334,0.263226784468078,24.0,,2,2,2,-1
774,0.7899159663865546,0.10982641649328655,119.0,,2,2,3,-1
778,0.5373134328358209,-0.7332443033447011,67.0,,0,1,3,-1
779,0.5882352941176471,-0.9184451416892813,68.0,,0,0,3,-1
789,0.6153846153846154,-0.7433171974397887,65.0,,0,1,3,-1
790,0.4,-1.5349138267282016,90.0,,0,0,3,-1
791,0.5,-1.2203174497107858,72.0,,0,0,3,-1
794,0.6,-0.6701121520897806,40.0,,0,1,2,-1
795,0.6951219512195121,-0.4609443248753599,82.0,,1,1,3,-1
796,0.44285714285714284,-1.71988791891844,70.0,,0,0,3,-1
799,0.6707317073170732,-0.8149056008999898,246.0,,1,1,3,-1
804,0.6986899563318777,-0.705689290935904,229.0,,1,1,3,-1
806,0.8296703296703297,0.01275532167844621,182.0,,2,2,3,-1
817,0.6546184738955824,-0.8671657142619043,249.0,,0,0,3,-1
823,0.7415730337078652,-0.7249289585305982,267.0,,1,1,3,-1
824,0.6188340807174888,-1.201088034479697,223.0,,0,0,3,-1
829,0.7719298245614035,-0.46503972077667666,114.0,,2,1,3,-1
836,0.786096256684492,-0.5399026074154295,187.0,,2,1,3,-1
838,0.7878787878787878,-0.4815302445780541,165.0,,2,1,3,-1
840,0.71875,-0.9746155826728257,192.0,,1,0,3,-1
846,0.6035087719298246,-1.456891567163956,285.0,,0,0,3,-1
847,0.8130841121495327,-0.1214565906170947,214.0,,2,2,3,-1
851,0.7194570135746606,-0.8731233915566293,221.0,,1,0,3,-1
854,0.7,-0.6825148437989077,280.0,,1,1,3,-1
862,0.7837837837837838,-0.3006940393681168,222.0,,2,2,3,-1
864,0.8055555555555556,-0.3271465518896847,108.0,,2,2,3,-1
870,0.7023809523809523,-0.8453344821090923,252.0,,1,1,3,-1
874,0.2,-1.6154403300457183,5.0,,0,0,0,-1
875,0.7210526315789474,-0.634179902459451,190.0,,1,1,3,-1
878,0.7088607594936709,-0.7709648741316869,237.0,,1,1,3,-1
880,0.746268656716418,-0.4597703280557025,268.0,,1,1,3,-1
881,0.7541899441340782,-0.7162558873847722,179.0,,1,1,3,-1
893,0.6190476190476191,-0.3250796570031454,42.0,,0,2,2,-1
898,0.6341463414634146,-0.23570357781901077,41.0,,0,2,2,-1
909,0.75,-0.002807918787390966,16.0,,1,2,1,-1
916,0.9473684210526315,1.5500743072038503,19.0,,3,3,1,-1
925,0.8888888888888888,1.098748369754547,27.0,,3,3,2,-1
930,0.7297297297297297,0.13571728484323528,37.0,,1,2,2,-1
931,0.7560975609756098,0.023104634668885144,41.0,,1,2,2,-1
939,0.7647058823529411,-0.2733852744695251,51.0,,1,2,3,-1
955,0.8148148148148148,0.5896512741416085,27.0,,2,3,2,-1
956,0.609375,-0.41140105091721085,64.0,,0,1,3,-1
959,1.0,3.5253709439628755,18.0,,3,3,1,-1
962,0.5,-0.5986812514626683,14.0,,0,1,1,-1
967,0.575,-0.5700260504244097,40.0,,0,1,2,-1
972,0.4166666666666667,-1.0944456968156764,36.0,,0,0,2,-1
973,0.7307692307692307,0.09935212637509007,26.0,,1,2,2,-1
976,0.631578947368421,-0.28554799315655466,38.0,,0,2,2,-1
980,0.6739130434782609,-0.06695137101139798,46.0,,1,2,2,-1
983,0.627906976744186,-0.24482403899436825,43.0,,0,2,2,-1
987,0.6666666666666666,-0.5137682518448861,24.0,,0,1,2,-1
990,0.6862745098039216,-0.04359506330108284,51.0,,1,2,3,-1
992,0.68,-0.37527131184153517,25.0,,1,1,2,-1
1018,0.5925925925925926,-0.5826897700172069,27.0,,0,1,2,-1
1021,0.4918032786885246,-1.0404429684458107,61.0,,0,0,3,-1
1022,0.625,-0.1784123053606258,32.0,,0,2,2,-1
1033,0.8029197080291971,0.08272988145162295,137.0,,2,2,3,-1
1034,0.75,0.1710417220705765,28.0,,1,2,2,-1
1041,0.7222222222222222,0.11285140946009527,36.0,,1,2,2,-1
1067,0.7272727272727273,0.1504093116159007,44.0,,1,2,2,-1
1069,0.5217391304347826,-0.803817767599505,23.0,,0,1,2,-1
1072,0.6666666666666666,-0.6799504777969994,27.0,,0,1,2,-1
1073,0.8125,0.27299422770792275,32.0,,2,2,2,-1
1078,0.7066666666666667,-0.7650160432591603,225.0,,1,1,3,-1
1081,0.46153846153846156,-1.2052388408282557,13.0,,0,0,1,-1
1087,0.6941176470588235,-0.618542258920103,255.0,,1,1,3,-1
1089,0.75,0.26261536889861187,4.0,,1,2,0,-1
1097,0.782608695652174,-0.021029176677187178,23.0,,2,2,2,-1
1102,0.7142857142857143,-0.5357331275486652,7.0,,1,1,0,-1
1107,0.7352941176470589,0.05712000495047297,34.0,,1,2,2,-1
1109,0.5755813953488372,-1.2554394478196946,172.0,,0,0,3,-1
1112,0.8735632183908046,0.435055595721923,87.0,,2,3,3,-1
1114,0.7428571428571429,-0.2220837978016698,140.0,,1,2,3,-1
1116,0.625,-0.5249588659744276,8.0,,0,1,0,-1
1118,0.896551724137931,0.9630794348954447,29.0,,3,3,2,-1
1119,0.8421052631578947,0.16389043968529823,19.0,,2,2,1,-1
1137,0.8111111111111111,-0.048648314715201146,90.0,,2,2,3,-1
1141,0.625,-0.06499010848685234,8.0,,0,2,0,-1
1151,0.3958333333333333,-1.1994274028631216,48.0,,0,0,3,-1
1152,0.7857142857142857,0.3340681067529748,14.0,,2,3,1,-1
1160,0.8,0.45368015129750294,30.0,,2,3,2,-1
1165,0.7222222222222222,0.10474349073335729,36.0,,1,2,2,-1
1166,0.6774193548387096,-0.08955507344586149,31.0,,1,2,2,-1
1167,0.8571428571428571,-0.08082560344660442,7.0,,2,2,0,-1
1168,0.17391304347826086,-2.242637475384082,23.0,,0,0,2,-1
1170,0.5213675213675214,-1.0695184221337404,117.0,,0,0,3,-1
1173,0.5147058823529411,-1.09683911953052,68.0,,0,0,3,-1
1174,0.6756756756756757,-0.10601385075867824,37.0,,1,2,2,-1
1179,0.9,0.626583591617732,10.0,,3,3,1,-1
1186,0.6,-0.652601470126307,5.0,,0,1,0,-1
1188,0.6296296296296297,-0.48580332655507746,27.0,,0,1,2,-1
1192,0.8571428571428571,0.5262219124452042,14.0,,2,3,1,-1
1194,0.8,0.2213422012825951,10.0,,2,2,1,-1
1195,0.8148148148148148,0.1896319484883173,27.0,,2,2,2,-1
1196,0.759493670886076,-0.15386552644710846,79.0,,1,2,3,-1
1199,0.8681318681318682,0.5449311598685415,91.0,,2,3,3,-1
1210,0.8823529411764706,-0.07394214515010444,17.0,,3,2,1,-1
1223,1.0,1.6892402439822112,3.0,,3,3,0,-1
1226,0.8,-0.5012370959353457,25.0,,2,1,2,-1
1227,1.0,2.8958404182552195,9.0,,3,3,0,-1
1231,0.8363636363636363,0.2601576668657996,165.0,,2,2,3,-1
1233,0.696969696969697,-0.6789137541557245,33.0,,1,1,2,-1
1244,0.7926829268292683,0.03070266807765889,82.0,,2,2,3,-1
1264,0.7849462365591398,-0.01944492287587259,93.0,,2,2,3,-1
1269,0.75,-0.5978545794778339,16.0,,1,1,1,-1
1271,0.8571428571428571,0.25308171609852,14.0,,2,2,1,-1
1280,0.7916666666666666,-0.21118501157817243,24.0,,2,2,2,-1
1286,1.0,3.638363602423224,21.0,,3,3,1,-1
1288,0.88,0.706340416219533,25.0,,2,3,2,-1
1290,0.8222222222222222,0.17764316843759698,45.0,,2,2,2,-1
1292,0.7333333333333333,-0.10619816997894793,15.0,,1,2,1,-1
1295,0.8076923076923077,-0.19812685705639696,26.0,,2,2,2,-1
1296,0.7794117647058824,-0.04830533501368254,68.0,,2,2,3,-1
1301,0.9523809523809523,1.1368460635445812,21.0,,3,3,1,-1
1302,0.7272727272727273,-0.15058949317450895,22.0,,1,2,1,-1
1309,0.7647058823529411,-0.5454737349114441,17.0,,1,1,1,-1
1323,0.7894736842105263,-0.1251985641753188,95.0,,2,2,3,-1
1334,0.9696969696969697,1.6438582959589065,33.0,,3,3,2,-1
1338,0.735632183908046,-0.1679019202360245,87.0,,1,2,3,-1
1339,0.7741935483870968,0.1587642855064885,31.0,,2,2,2,-1
1343,0.95,0.9135516932084017,20.0,,3,3,1,-1
1347,1.0,1.6892402439822112,3.0,,3,3,0,-1
1349,0.8695652173913043,0.6262765875542174,23.0,,2,3,2,-1
1361,0.675,-0.3593678534128387,40.0,,1,1,2,-1
1377,0.7142857142857143,-0.184214316030474,14.0,,1,2,1,-1
1382,0.9,0.656676237407782,10.0,,3,3,1,-1
1387,0.8235294117647058,0.37702027648508896,17.0,,2,3,1,-1
1389,0.8571428571428571,-0.2942349154738448,21.0,,2,2,1,-1
1391,0.881578947368421,0.7446033909517616,76.0,,3,3,3,-1
1394,0.8333333333333334,-0.34668881122782225,6.0,,2,1,0,-1
1408,0.8333333333333334,-0.3554868072855213,18.0,,2,1,1,-1
1418,0.75,-0.3525707470839768,8.0,,1,1,0,-1
1422,0.75,-0.3271458186388601,4.0,,1,2,0,-1
1426,0.7889447236180904,0.04588933831821889,199.0,,2,2,3,-1
1427,0.9375,1.3641316769589469,16.0,,3,3,1,-1
1435,0.375,-1.1947848487914225,8.0,,0,0,0,-1
1437,0.6666666666666666,-0.7696018934907571,18.0,,0,1,1,-1
1442,0.875,0.317052535979918,8.0,,2,3,0,-1
1448,0.4782608695652174,-1.2466912913326835,23.0,,0,0,2,-1
1452,0.6363636363636364,-1.140403058554686,11.0,,0,0,1,-1
1456,0.75,-0.3418371331474546,24.0,,1,1,2,-1
1459,1.0,1.6892402439822112,3.0,,3,3,0,-1
1462,0.8378378378378378,0.271568574081834,37.0,,2,2,2,-1
1464,0.8571428571428571,0.2061583376084927,14.0,,2,2,1,-1
1465,0.6470588235294118,-1.8182103026906251,17.0,,0,0,1,-1
1466,0.8125,-1.3069138176141868,16.0,,2,0,1,-1
1472,0.6,-0.678597914967418,5.0,,0,1,0,-1
1480,0.7777777777777778,0.24734100806314052,9.0,,2,2,0,-1
1486,0.5503875968992248,-1.0981523178213262,129.0,,0,0,3,-1
1487,0.660377358490566,-0.3824374863235805,106.0,,0,1,3,-1
1492,0.65,-0.19106646073872452,20.0,,0,2,1,-1
1494,0.7758620689655172,-0.17399406998530909,58.0,,2,2,3,-1
1495,0.7317073170731707,0.002219359098487892,123.0,,1,2,3,-1
1500,0.8181818181818182,-0.5879869903286099,22.0,,2,1,1,-1
1502,0.8,-0.02960360911622765,10.0,,2,2,1,-1
1504,0.723404255319149,-0.4636221610035327,47.0,,1,1,2,-1
1510,0.8061224489795918,-0.12630893153072076,196.0,,2,2,3,-1
1512,0.6666666666666666,-0.6463788789799426,252.0,,0,1,3,-1
1515,0.8125,0.46959637828520867,32.0,,2,3,2,-1
1520,0.7808219178082192,-0.8607411137340573,73.0,,2,1,3,-1
1530,0.5789473684210527,-1.2758577659125183,95.0,,0,0,3,-1
1531,0.6274509803921569,-0.6575910955723034,51.0,,0,1,3,-1
1534,0.6818181818181818,-0.1204678026658551,22.0,,1,2,1,-1
1536,0.7692307692307693,-0.2475716068330652,13.0,,1,2,1,-1
1537,0.7428571428571429,-0.7182987695590092,35.0,,1,1,2,-1
1542,0.6919431279620853,-0.8590919039575997,211.0,,1,1,3,-1
1544,0.7333333333333333,-0.4671194242937441,180.0,,1,1,3,-1
1554,0.5980392156862745,-1.2213265091408303,204.0,,0,0,3,-1
1559,0.75,0.029319696007286986,16.0,,1,2,1,-1
1562,0.7165354330708661,-0.8517063421250712,127.0,,1,1,3,-1
1579,1.0,2.4570767185195797,6.0,,3,3,0,-1
1581,1.0,2.8958404182552195,9.0,,3,3,0,-1
1587,0.7333333333333333,-0.08837805180943153,30.0,,1,2,2,-1
1591,0.8235294117647058,0.11010845888112822,17.0,,2,2,1,-1
1594,1.0,2.4570767185195797,6.0,,3,3,0,-1
1606,0.75,-0.17955815250782015,16.0,,1,2,1,-1
1612,0.75,-0.40449242705634686,8.0,,1,1,0,-1
1619,0.75,-0.33539251020816707,8.0,,1,2,0,-1
1629,0.4444444444444444,-1.1987600730857992,9.0,,0,0,0,-1
1632,1.0,2.4570767185195797,6.0,,3,3,0,-1
1633,0.8,0.018736493127319065,5.0,,2,2,0,-1
1634,0.6666666666666666,-0.09004480095891867,3.0,,0,2,0,-1
1636,0.8666666666666667,0.3545047014474418,15.0,,2,3,1,-1
1643,0.7272727272727273,-0.4802212136708615,11.0,,1,1,1,-1
1656,0.38461538461538464,-1.212358861905082,13.0,,0,0,1,-1
1661,0.9444444444444444,0.39828625243372817,18.0,,3,3,1,-1
1665,0.6363636363636364,-0.9946908676702853,11.0,,0,0,1,-1
1676,0.5,-0.7437828355984194,8.0,,0,1,0,-1
1684,1.0,1.6892402439822112,3.0,,3,3,0,-1
1686,0.7142857142857143,-0.279536671112384,14.0,,1,2,1,-1
1689,0.7272727272727273,-0.23030010643507132,11.0,,1,2,1,-1
1693,0.8823529411764706,-0.18385160619180538,17.0,,3,2,1,-1
1694,1.0,1.6892402439822112,3.0,,3,3,0,-1
1695,1.0,1.6892402439822112,3.0,,3,3,0,-1
1696,1.0,1.6892402439822112,3.0,,3,3,0,-1
1700,0.4782608695652174,-1.119330822381693,23.0,,0,0,2,-1
1703,0.7142857142857143,-0.35790636519229685,14.0,,1,1,1,-1
1704,0.6875,-0.48324777143384673,16.0,,1,1,1,-1
1710,0.9,0.6581620683630895,10.0,,3,3,1,-1
1716,0.47619047619047616,-0.574870737960567,21.0,,0,1,1,-1
1720,0.9166666666666666,0.8649233752829384,12.0,,3,3,1,-1
1721,0.8181818181818182,0.20338308331348276,11.0,,2,2,1,-1
1722,0.8333333333333334,0.08068005762638354,6.0,,2,2,0,-1
1729,0.7586206896551724,-0.8947625195512628,29.0,,1,0,2,-1
1731,0.8,-0.3258669769584396,5.0,,2,2,0,-1
1737,0.75,-0.048904369066904325,4.0,,1,2,0,-1
1739,0.6923076923076923,-1.2363456670680686,91.0,,1,0,3,-1
1741,0.75,-0.9234320548471534,24.0,,1,0,2,-1
1742,0.4090909090909091,-1.7404293943082751,22.0,,0,0,1,-1
1743,0.9019607843137255,0.6817632009524569,51.0,,3,3,3,-1
1746,0.9230769230769231,0.7960537466147142,13.0,,3,3,1,-1
1766,0.6666666666666666,-0.6476777960713845,60.0,,0,1,3,-1
1773,0.5217391304347826,-0.8345603400888735,23.0,,0,1,2,-1
1787,0.8,-0.5515748727711081,25.0,,2,1,2,-1
1795,0.5694444444444444,-1.1854857113081663,72.0,,0,0,3,-1
1797,0.8571428571428571,0.3356359425024873,14.0,,2,3,1,-1
1799,0.8113207547169812,0.5527860928191739,53.0,,2,3,3,-1
1805,0.7066666666666667,-0.4305843255752865,75.0,,1,1,3,-1
1813,0.6989247311827957,-0.5310836894395916,93.0,,1,1,3,-1
1818,0.6363636363636364,-0.6772915887848002,22.0,,0,1,1,-1
1839,0.7037037037037037,-0.20354101766756102,27.0,,1,2,2,-1
1840,0.5833333333333334,-1.1321881575862558,60.0,,0,0,3,-1
1841,0.7647058823529411,0.05622242433475122,34.0,,1,2,2,-1
1844,0.8125,-0.3158917214819689,48.0,,2,2,3,-1
1848,0.7037037037037037,-0.7950313174026694,54.0,,1,1,3,-1
1850,0.5625,-0.49892242619124616,16.0,,0,1,1,-1
1852,0.9375,0.8893610918935202,16.0,,3,3,1,-1
1856,0.6075949367088608,-0.4728077703130498,79.0,,0,1,3,-1
1858,0.6521739130434783,-0.5785061838541056,23.0,,0,1,2,-1
1864,0.7142857142857143,-0.13453697233911902,35.0,,1,2,2,-1
1874,0.75,-0.5203246170101653,4.0,,1,1,0,-1
1884,0.6666666666666666,-0.5298351852026675,39.0,,0,1,2,-1
1888,1.0,1.6892402439822112,3.0,,3,3,0,-1
1892,0.7692307692307693,-0.2901110266250189,13.0,,1,2,1,-1
1894,0.6521739130434783,-0.6660801039245648,23.0,,0,1,2,-1
1898,0.9473684210526315,0.5519248500757921,19.0,,3,3,1,-1
1899,1.0,2.4570767185195797,6.0,,3,3,0,-1
1911,0.9523809523809523,0.6657155030064609,21.0,,3,3,1,-1
1916,0.8571428571428571,0.6230048322680768,7.0,,2,3,0,-1
1918,0.7727272727272727,-0.09361633153329324,22.0,,2,2,1,-1
1920,0.5686274509803921,-1.119528077416002,51.0,,0,0,3,-1
1924,1.0,3.3784804879644224,15.0,,3,3,1,-1
1925,0.6666666666666666,-0.9740535848463779,21.0,,0,0,1,-1
1935,0.8,0.4423240029015283,5.0,,2,3,0,-1
1938,0.7692307692307693,-0.44945389270627295,52.0,,1,1,3,-1
1941,0.625,-0.6372859799320854,48.0,,0,1,3,-1
1942,0.2857142857142857,-1.5274510836599895,7.0,,0,0,0,-1
1948,0.7457627118644068,-0.06849958623463756,59.0,,1,2,3,-1
1952,1.0,1.6892402439822112,3.0,,3,3,0,-1
1954,0.8,0.1351261678962036,20.0,,2,2,1,-1
1955,1.0,1.6892402439822112,3.0,,3,3,0,-1
1964,0.6470588235294118,-0.8833673012549739,17.0,,0,0,1,-1
1979,0.2,-1.3640315610403264,10.0,,0,0,1,-1
1980,0.8421052631578947,0.10050206743860601,76.0,,2,2,3,-1
2004,1.0,2.8958404182552195,9.0,,3,3,0,-1
2008,0.7142857142857143,-1.266348792064578,14.0,,1,0,1,-1
2017,0.9642857142857143,1.5001934526873633,28.0,,3,3,2,-1
2027,0.391304347826087,-1.4862863862688511,23.0,,0,0,2,-1
2029,1.0,1.6892402439822112,3.0,,3,3,0,-1
2031,0.8135593220338984,-0.14309364844409928,59.0,,2,2,3,-1
2036,0.6,-0.7986775269020088,5.0,,0,1,0,-1
2038,0.7142857142857143,-1.1353623259792447,14.0,,1,0,1,-1
2056,0.7857142857142857,-0.8583485415046883,14.0,,2,1,1,-1
2061,0.6785714285714286,-0.7113607136400509,28.0,,1,1,2,-1
2062,0.6666666666666666,0.1231076771945569,9.0,,0,2,0,-1
